trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status
2010-022802-41,4,2013-07-09,2013-07-09,2,1,0,0,1,0,0,2,0,1
2010-022803-24,4,2015-10-21,2015-10-21,2,1,0,0,2,0,0,2,0,1
2010-022808-40,1,,,0,0,0,0,2,0,0,0,0,0
2010-022809-18,1,,,0,0,0,0,4,0,0,0,0,3
2010-022810-26,1,,,0,0,0,0,2,0,0,0,0,0
2010-022812-37,1,,,0,0,0,0,2,0,0,0,0,0
2010-022816-38,1,,,0,0,0,0,4,0,0,1,0,0
2010-022817-24,1,2011-08-05,2011-08-05,1,0,0,0,4,0,1,1,0,0
2010-022818-19,7,2012-11-16,2012-11-16,5,1,0,1,3,0,0,2,0,1
2010-022819-19,1,2011-05-29,2011-05-29,1,1,0,0,3,0,0,1,0,1
2010-022820-61,1,,,0,0,0,1,2,0,0,0,0,0
2010-022821-14,1,,,0,0,0,0,4,0,0,0,0,0
2010-022822-34,1,2012-07-01,2012-07-01,1,0,0,0,4,0,1,1,0,0
2010-022826-34,1,,,0,0,0,0,4,0,1,0,0,
2010-022831-12,1,2012-05-30,2012-05-30,1,1,0,0,4,0,0,1,0,1
2010-022835-13,1,,,0,0,0,0,4,0,1,0,0,0
2010-022837-27,4,2017-03-01,2017-03-01,2,0,0,1,2,0,0,2,0,1
2010-022838-85,9,2016-12-16,2016-12-16,5,1,0,0,3,0,0,2,0,1
2010-022840-19,1,,,0,0,0,0,2,0,0,1,0,0
2010-022841-93,2,2013-01-28,2013-01-28,2,1,0,0,2,0,0,1,0,1
2010-022842-26,1,,,0,0,0,0,2,0,0,0,0,0
2010-022843-39,3,2014-04-16,2014-04-16,1,1,0,0,2,0,0,2,0,1
2010-022844-19,2,,,0,0,0,0,3,0,0,3,0,0
2010-022846-26,1,,,0,0,0,0,4,0,1,0,0,0
2010-022849-19,1,2011-08-26,2011-08-26,1,0,0,0,4,0,0,1,0,0
2010-022850-18,1,,,0,1,0,0,4,0,0,0,0,0
2010-022854-18,1,2015-09-30,2015-09-30,1,0,0,1,2,0,0,1,1,0
2010-022855-46,3,,,0,0,0,1,2,0,0,0,0,0
2010-022857-41,1,2011-04-12,2011-04-12,1,1,0,0,4,0,0,1,0,1
2010-022859-30,1,,,0,0,0,0,3,0,0,0,0,0
2010-022861-93,1,,,0,0,0,0,2,0,0,0,0,1
2010-022863-36,1,,,0,0,0,0,4,0,0,0,0,0
2010-022864-12,1,,,0,0,0,0,2,0,0,1,0,0
2010-022865-81,2,2012-10-02,2012-10-02,2,1,0,0,1,0,0,1,0,1
2010-022866-28,1,,,0,0,0,1,3,0,0,4,0,0
2010-022867-37,7,2013-08-13,2013-08-13,4,1,0,0,0,0,0,2,0,1
2010-022871-78,1,,,0,0,0,0,2,0,1,1,0,0
2010-022872-30,8,2012-10-25,2012-10-25,7,1,0,0,3,0,0,2,0,1
2010-022873-32,1,2012-07-24,2012-07-24,1,0,0,0,4,0,0,1,1,1
2010-022874-15,1,2012-08-29,2012-08-29,1,0,0,0,4,0,1,1,0,0
2010-022881-28,1,,,0,0,0,0,4,0,0,0,0,0
2010-022882-80,1,,,0,0,0,0,4,0,1,0,0,0
2010-022884-36,3,2015-01-06,2016-01-07,3,1,0,0,3,0,0,1,0,1
2010-022886-92,1,,,0,1,0,0,4,0,0,0,0,0
2010-022890-33,3,,,0,0,0,1,2,0,0,0,0,0
2010-022894-32,1,,,0,0,0,0,4,0,0,0,0,0
2010-022895-30,1,,,0,1,0,0,3,0,0,1,1,1
2010-022897-14,3,2014-09-01,2014-09-01,1,1,0,0,2,0,0,2,0,0
2010-022899-32,1,2011-03-10,2011-03-10,1,1,0,0,2,1,1,1,0,1
2010-022901-16,1,,,0,0,0,0,3,0,0,1,0,0
2010-022902-41,14,,,0,1,0,0,3,0,0,2,0,1
2010-022905-17,8,2015-07-10,2015-07-10,4,0,0,0,3,0,0,2,0,1
2010-022909-18,1,,,0,0,0,0,2,0,0,0,0,0
2010-022911-20,1,,,0,1,1,0,3,0,0,4,0,1
2010-022912-37,1,,,0,1,1,0,3,0,0,4,0,1
2010-022913-25,1,,,0,0,0,0,4,0,0,0,0,
2010-022914-15,6,2015-01-07,2015-01-13,5,1,0,0,4,0,1,1,0,1
2010-022915-21,2,2011-07-25,2011-07-25,2,1,0,0,2,0,0,1,0,1
2010-022918-15,1,,,0,1,1,0,3,0,0,4,0,1
2010-022919-20,1,,,0,1,1,0,3,0,0,4,0,1
2010-022921-13,7,2012-08-10,2012-08-29,7,1,0,0,3,0,0,1,0,1
2010-022922-34,2,,,0,1,0,0,2,0,0,2,0,1
2010-022923-31,3,2015-11-08,2015-11-08,1,0,0,0,2,0,0,2,0,0
2010-022924-57,2,,,0,0,0,0,2,0,0,0,0,0
2010-022927-31,1,2017-04-16,2017-04-16,1,0,0,0,2,0,0,1,1,0
2010-022938-85,1,2016-03-01,2016-03-01,1,0,0,0,2,0,0,1,0,0
2010-022939-11,3,2014-01-14,2014-01-14,3,1,0,0,2,0,0,1,0,1
2010-022941-72,4,2012-10-08,2012-10-08,3,0,0,0,2,0,0,1,1,1
2010-022945-52,1,,,0,1,1,1,1,0,0,4,0,0
2010-022946-25,1,,,0,1,1,1,3,0,0,4,0,0
2010-022947-39,1,2012-06-13,2012-06-13,1,1,0,0,2,0,0,1,0,1
2010-022948-21,2,2013-04-08,2013-04-08,1,1,0,0,4,0,0,2,0,1
2010-022949-17,10,,,0,0,0,2,3,0,0,3,0,0
2010-022950-17,1,2014-12-30,2014-12-30,1,1,0,0,2,0,0,1,0,1
2010-022951-49,4,2016-08-11,2016-11-08,4,1,0,0,3,0,0,1,0,1
2010-022952-22,1,,,0,0,0,0,4,0,0,0,0,0
2010-022955-43,2,2012-04-04,2012-04-04,1,0,0,0,4,0,0,1,1,1
2010-022960-10,1,,,0,0,0,0,2,0,0,0,0,1
2010-022965-82,8,2012-09-24,2012-09-24,7,1,0,0,3,0,0,1,0,1
2010-022967-37,1,,,0,0,0,0,4,0,0,1,0,0
2010-022968-13,2,2012-08-25,2012-08-25,1,1,0,0,2,0,0,2,0,1
2010-022969-95,9,2013-12-02,2014-02-06,3,1,0,1,3,0,0,2,1,1
2010-022970-14,18,,,0,0,0,0,3,0,0,0,0,1
2010-022971-79,3,2012-03-27,2012-03-27,2,1,0,0,3,0,0,1,0,2
2010-022975-67,1,,,0,0,0,0,2,0,0,0,0,0
2010-022976-29,2,2012-03-07,2012-03-07,2,0,0,0,1,0,0,1,0,1
2010-022978-14,1,,,0,0,0,0,1,0,0,0,0,1
2010-022980-37,1,2012-08-20,2012-08-20,1,1,0,0,2,0,0,1,0,1
2010-022983-11,6,2013-12-19,2013-12-19,2,1,0,0,2,0,0,2,1,1
2010-022984-36,7,2012-05-03,2012-05-03,6,1,0,0,3,0,0,1,0,1
2010-022985-29,1,,,0,0,0,0,4,0,1,1,0,0
2010-022987-11,1,2016-09-15,2016-09-15,1,0,0,0,2,0,0,1,0,0
2010-022988-35,1,2015-07-31,2015-07-31,1,0,0,0,2,0,0,1,1,0
2010-022991-29,5,2011-11-18,2011-11-18,4,1,0,0,3,0,0,2,0,1
2010-022994-32,1,,,0,0,0,0,3,0,1,0,0,0
2010-022996-79,1,,,0,0,0,0,3,0,0,1,0,0
2010-022998-33,1,,,0,0,0,0,2,0,0,1,0,0
2010-023001-36,7,2014-05-28,2014-05-28,4,1,0,0,3,0,0,2,0,1
2010-023002-13,3,2012-07-12,2012-07-12,2,1,0,0,3,0,0,1,0,1
2010-023003-96,1,2013-12-17,2013-12-17,1,1,1,0,1,0,0,1,0,1
2010-023006-12,1,,,0,0,0,0,2,0,1,0,0,0
2010-023007-10,1,,,0,0,0,0,4,0,1,0,0,0
2010-023008-29,1,2014-06-26,2014-06-26,1,0,0,0,3,0,0,1,0,0
2010-023015-33,6,,,0,0,0,0,2,0,0,2,1,1
2010-023017-65,10,2014-08-29,2014-10-29,7,1,0,0,2,0,0,2,1,1
2010-023020-24,1,,,0,0,0,0,4,0,0,0,0,0
2010-023021-38,1,2015-04-30,2015-04-30,1,1,0,0,2,0,0,1,0,0
2010-023022-20,2,2013-11-06,2013-11-06,2,0,0,0,1,0,0,1,1,0
2010-023023-19,2,2015-09-01,2015-09-01,2,1,0,0,3,0,0,1,0,1
2010-023025-37,1,,,0,0,0,0,4,0,0,1,0,0
2010-023029-39,1,,,0,0,0,0,2,0,0,0,0,0
2010-023030-23,1,,,0,0,0,1,4,0,0,0,0,0
2010-023032-17,9,2012-07-27,2012-07-27,6,0,0,1,3,0,0,1,1,1
2010-023034-23,11,2014-04-03,2015-02-26,9,1,0,0,2,0,0,1,0,1
2010-023035-42,2,,,0,0,0,0,3,0,0,0,0,0
2010-023037-35,1,2012-07-25,2012-07-25,1,0,0,0,4,0,0,1,0,0
2010-023038-22,1,,,0,0,0,0,4,0,0,0,0,0
2010-023040-32,2,,,0,1,0,1,0,0,0,2,1,1
2010-023043-15,3,2014-02-13,2014-02-13,3,1,0,0,3,0,0,1,0,1
2010-023044-32,1,2014-03-31,2014-03-31,1,0,0,0,2,0,1,1,0,0
2010-023047-15,5,2016-11-03,2016-11-03,3,1,0,1,2,0,0,2,1,1
2010-023048-34,2,2014-02-17,2014-02-17,1,0,0,0,2,0,0,2,0,1
2010-023050-37,1,,,0,0,0,0,2,0,0,0,0,0
2010-023055-29,3,,,0,0,0,1,1,0,0,0,0,1
2010-023057-11,1,,,0,0,1,0,3,0,0,0,0,1
2010-023058-35,1,,,0,0,0,0,2,0,0,1,0,0
2010-023061-21,1,,,0,0,0,0,4,0,0,0,0,0
2010-023062-40,1,,,0,0,0,1,1,0,0,0,0,1
2010-023066-52,11,2017-04-24,2017-04-27,5,0,0,1,3,0,0,2,1,1
2010-023069-24,5,2013-04-02,2013-05-16,3,1,0,1,3,0,0,2,0,1
2010-023070-40,8,2013-12-02,2013-12-02,4,1,1,1,3,0,0,2,1,1
2010-023071-25,1,,,0,0,0,0,3,0,0,0,0,0
2010-023072-17,8,2014-03-31,2014-03-31,3,1,1,1,3,0,0,2,1,1
2010-023076-10,1,2015-01-06,2015-01-06,1,1,0,1,2,0,0,1,0,1
2010-023077-19,1,2013-07-08,2013-07-08,1,1,0,0,2,0,0,1,0,1
2010-023081-52,10,,,0,0,0,0,0,0,0,0,0,0
2010-023083-40,1,2015-04-14,2015-04-14,1,1,0,0,2,0,0,1,1,0
2010-023086-21,1,2012-05-24,2012-05-24,1,1,0,0,3,0,1,1,0,1
2010-023090-19,2,2013-11-05,2013-11-05,1,0,0,1,2,0,0,2,0,1
2010-023091-10,2,2014-11-04,2014-11-04,1,1,0,0,3,0,0,2,0,1
2010-023093-39,3,,,0,0,0,0,0,0,0,2,0,0
2010-023095-31,1,2015-09-01,2015-09-01,1,1,0,0,3,0,0,1,0,1
2010-023097-40,1,,,0,0,0,0,2,0,0,0,0,1
2010-023098-21,6,2012-10-11,2012-10-11,4,1,0,0,3,0,0,1,0,1
2010-023099-13,4,2012-04-30,2012-04-30,3,1,0,0,2,0,0,2,0,1
2010-023101-35,1,2011-05-03,2011-05-03,1,0,0,0,2,0,0,1,1,1
2010-023103-94,1,2016-01-28,2016-01-28,1,0,0,0,1,0,0,1,0,0
2010-023104-28,2,2013-07-04,2013-07-04,1,1,0,0,4,0,0,1,0,1
2010-023105-35,1,,,0,0,0,0,3,0,1,0,0,1
2010-023107-10,1,2014-04-30,2014-04-30,1,0,0,0,4,0,0,1,1,0
2010-023110-30,1,2012-12-21,2012-12-21,1,1,0,0,4,0,0,1,0,0
2010-023111-34,1,,,0,0,0,1,1,0,0,3,0,1
2010-023112-14,7,2012-04-19,2012-04-19,4,1,0,0,3,0,0,1,0,1
2010-023119-32,1,,,0,0,0,0,4,0,0,0,0,0
2010-023120-24,1,,,0,0,0,0,2,0,0,1,1,0
2010-023121-38,1,,,0,0,0,1,2,0,0,0,0,1
2010-023122-21,1,,,0,0,0,0,4,0,1,0,0,0
2010-023124-24,1,,,0,0,0,0,2,0,0,1,0,0
2010-023125-38,4,,,0,0,0,0,2,0,0,3,0,0
2010-023127-23,1,2011-06-16,2011-06-16,1,0,0,0,2,0,0,1,0,1
2010-023129-39,7,2012-10-29,2012-10-29,4,0,0,0,2,0,0,2,0,1
2010-023135-42,5,,,0,0,0,2,2,0,0,0,0,0
2010-023139-40,1,,,0,0,0,0,2,0,0,1,1,0
2010-023150-37,6,2014-02-14,2014-02-14,4,1,1,0,3,0,0,2,1,1
2010-023155-28,1,2016-09-22,2016-09-22,1,0,0,0,3,0,0,1,0,0
2010-023156-89,12,2017-04-11,2017-04-11,8,0,0,0,3,0,0,2,0,1
2010-023159-27,1,,,0,0,0,0,3,0,0,0,0,0
2010-023161-21,1,,,0,0,0,0,2,0,0,0,0,0
2010-023167-17,4,,,0,1,0,0,2,0,0,2,1,1
2010-023168-41,4,,,0,1,0,0,2,0,0,2,1,1
2010-023169-23,4,2011-11-11,2011-11-11,1,1,0,0,2,0,0,2,1,1
2010-023172-12,17,2012-12-10,2013-04-24,11,1,0,0,3,0,0,2,1,1
2010-023175-26,1,,,0,0,0,0,4,0,1,0,0,0
2010-023176-12,1,2012-01-04,2012-01-04,1,0,0,0,2,0,0,1,0,1
2010-023178-37,6,2014-10-28,2014-12-22,3,1,0,0,3,0,0,2,0,1
2010-023179-25,1,,,0,0,0,1,2,0,1,0,0,0
2010-023182-22,1,2011-05-04,2011-05-04,1,0,0,0,2,0,0,1,0,1
2010-023183-40,9,2015-02-19,2015-02-19,5,1,0,1,2,0,0,2,1,1
2010-023184-18,2,,,0,0,0,1,3,0,0,1,1,0
2010-023185-42,1,,,0,0,0,0,2,0,0,1,0,0
2010-023186-21,3,2013-02-26,2013-02-26,2,1,0,0,2,0,0,2,0,1
2010-023189-27,1,,,0,0,0,0,3,0,0,0,0,0
2010-023192-26,1,,,0,0,0,0,4,0,0,0,0,0
2010-023193-39,1,,,0,0,0,0,4,0,0,0,0,0
2010-023195-22,1,,,0,0,0,0,3,0,0,0,0,0
2010-023198-21,1,2015-06-25,2015-06-25,1,1,0,0,3,0,0,1,0,0
2010-023205-35,1,2016-01-06,2016-01-06,1,0,0,0,2,0,0,1,0,0
2010-023206-12,1,,,0,0,0,1,3,0,0,1,0,0
2010-023207-10,1,,,0,0,0,0,2,0,0,1,1,1
2010-023208-29,1,,,0,0,0,0,2,0,0,0,0,0
2010-023210-31,5,2013-03-21,2013-03-21,5,1,0,0,2,0,0,1,0,1
2010-023211-34,1,2015-01-23,2015-01-23,1,0,0,0,3,0,0,1,1,3
2010-023215-34,1,2011-12-02,2011-12-02,1,0,0,0,2,0,1,1,0,1
2010-023216-14,2,2013-04-23,2013-04-23,1,0,0,0,2,0,0,1,0,1
2010-023217-61,1,2012-07-16,2012-07-16,1,0,0,1,4,0,0,1,1,0
2010-023218-30,4,,,0,0,0,0,3,0,0,0,0,0
2010-023226-20,1,,,0,0,0,0,4,0,1,0,0,0
2010-023227-26,1,2011-05-02,2011-05-02,1,0,0,0,3,0,1,1,0,1
2010-023228-26,3,2012-01-04,2012-01-09,3,0,0,0,3,0,0,1,0,1
2010-023229-38,6,2012-03-29,2012-03-29,3,0,0,0,3,0,0,2,0,1
2010-023230-22,1,,,0,1,0,0,2,0,0,0,0,0
2010-023231-42,4,2012-03-19,2012-03-19,4,1,0,0,2,0,0,1,0,1
2010-023233-30,1,,,0,0,0,1,4,0,0,0,0,0
2010-023235-41,1,2012-06-26,2012-06-26,1,0,0,1,1,1,0,1,0,1
2010-023237-37,1,2015-03-31,2015-03-31,1,0,0,0,2,0,0,1,1,0
2010-023238-22,5,2014-06-23,2014-09-18,4,1,0,0,3,0,0,1,0,1
2010-023239-40,5,2013-05-29,2013-05-29,4,1,0,0,3,0,0,2,0,1
2010-023240-33,1,,,0,0,0,0,4,0,0,0,0,0
2010-023241-29,3,2014-01-20,2014-02-20,3,0,0,0,2,0,0,1,0,1
2010-023242-69,2,2012-08-30,2012-08-30,1,1,1,0,3,0,0,1,0,1
2010-023245-30,1,,,0,0,0,0,4,0,0,0,0,0
2010-023254-36,1,,,0,0,0,0,4,0,0,0,0,0
2010-023258-34,6,2012-04-24,2012-04-25,5,1,0,0,4,0,0,1,0,1
2010-023262-46,1,,,0,0,0,0,2,0,0,0,0,0
2010-023263-18,17,,,0,0,0,0,3,0,0,2,0,1
2010-023264-40,1,,,0,0,0,0,4,0,0,0,0,0
2010-023265-22,1,,,0,0,0,0,3,0,0,0,0,0
2010-023268-42,1,2011-08-25,2011-08-25,1,1,0,0,2,0,1,1,0,1
2010-023271-26,1,2014-02-26,2014-02-26,1,0,0,0,2,0,0,1,0,1
2010-023277-19,1,2015-01-28,2015-01-28,1,1,0,0,2,0,0,1,0,0
2010-023279-25,1,,,0,0,0,0,2,0,0,0,0,0
2010-023280-17,1,,,0,0,0,0,4,0,0,0,0,0
2010-023281-47,4,2011-08-29,2011-08-29,3,1,0,0,3,0,0,2,0,1
2010-023293-39,1,,,0,0,0,0,4,0,0,3,0,0
2010-023297-39,5,2012-09-13,2012-09-13,5,1,0,0,3,0,0,1,0,1
2010-023300-27,1,,,0,0,0,0,4,0,1,1,0,0
2010-023310-31,3,2015-12-23,2015-12-31,2,0,0,0,4,0,0,1,0,0
2010-023311-34,1,2012-02-05,2012-02-05,1,1,0,0,2,0,1,1,0,1
2010-023313-57,1,,,0,0,0,0,4,0,1,0,0,0
2010-023315-34,1,,,0,1,0,0,4,0,0,0,0,1
2010-023316-13,1,,,0,0,0,0,4,0,0,1,0,0
2010-023322-21,4,2012-07-13,2012-07-13,3,0,0,0,2,0,0,1,0,1
2010-023324-25,1,2014-04-16,2014-04-16,1,0,0,0,2,0,0,1,0,0
2010-023325-37,1,,,0,0,0,0,3,0,0,0,0,0
2010-023326-20,2,,,0,0,0,0,2,0,0,1,1,1
2010-023331-42,1,2013-07-31,2013-07-31,1,0,0,0,4,0,0,1,0,0
2010-023335-41,1,2012-02-28,2012-02-28,1,0,0,0,1,0,0,1,0,1
2010-023342-67,5,2013-09-12,2013-09-12,4,1,0,0,3,0,0,1,0,1
2010-023343-16,10,2014-07-31,2014-07-31,6,1,0,1,3,0,0,2,0,1
2010-023345-30,1,,,0,0,0,0,4,0,0,1,0,0
2010-023346-78,1,,,0,1,0,0,4,0,1,1,0,0
2010-023347-14,1,,,0,0,0,0,2,0,0,0,0,0
2010-023348-33,8,2012-04-20,2012-04-20,7,1,0,0,3,0,0,1,0,1
2010-023349-32,5,2012-04-05,2012-05-04,4,1,0,0,3,0,0,2,0,1
2010-023350-37,1,,,0,0,0,0,4,0,0,0,0,0
2010-023355-29,1,,,0,0,0,0,2,0,0,0,0,0
2010-023356-90,1,,,0,0,0,0,1,0,0,1,1,0
2010-023362-44,1,,,0,0,0,0,2,0,0,0,0,0
2010-023366-49,1,,,0,0,0,0,2,0,0,1,1,0
2010-023369-23,5,2012-12-05,2012-12-05,3,1,0,0,2,0,0,2,1,1
2010-023375-26,1,,,0,0,0,0,2,0,0,0,0,0
2010-023377-19,8,2015-02-11,2015-02-11,4,1,0,0,2,0,0,2,0,1
2010-023382-22,4,2012-10-03,2012-10-03,2,1,0,0,1,0,0,1,1,1
2010-023383-40,7,2012-03-07,2012-03-07,4,1,0,0,2,0,0,2,0,1
2010-023384-18,2,2014-02-28,2014-02-28,2,0,0,0,1,0,1,1,0,1
2010-023388-16,5,2012-07-19,2012-07-19,3,0,0,1,3,0,0,2,0,1
2010-023393-39,6,2011-12-20,2011-12-20,5,1,1,0,3,0,1,2,0,1
2010-023394-19,2,,,0,0,0,0,3,0,0,2,0,0
2010-023395-61,1,,,0,0,0,0,3,0,0,1,0,0
2010-023396-25,7,2013-10-16,2013-10-16,5,0,0,1,2,0,0,2,0,1
2010-023400-28,1,,,0,1,0,0,2,0,0,0,0,1
2010-023406-13,1,,,0,0,0,0,1,0,0,0,0,0
2010-023407-95,12,,,0,0,0,0,3,0,0,2,0,1
2010-023409-37,2,,,0,0,0,1,3,0,0,0,0,0
2010-023410-31,1,,,0,0,0,0,2,0,1,4,0,0
2010-023411-33,1,2013-05-07,2013-05-07,1,0,0,0,2,0,0,1,1,0
2010-023412-13,3,,,0,0,0,0,2,0,0,0,0,1
2010-023414-31,1,2016-04-22,2016-04-22,1,0,0,0,2,0,1,1,0,3
2010-023417-54,1,2012-07-23,2012-07-23,1,1,0,0,3,0,0,1,0,1
2010-023418-29,3,2011-12-13,2011-12-13,2,1,0,0,3,0,0,2,0,1
2010-023419-33,3,2012-01-24,2012-01-24,2,1,0,0,3,0,0,1,1,1
2010-023420-25,1,2017-12-31,2017-12-31,1,0,0,0,4,0,0,1,1,0
2010-023422-20,1,,,0,0,0,0,2,0,0,1,0,0
2010-023426-20,1,2012-11-22,2012-11-22,1,0,0,0,3,0,0,1,1,0
2010-023427-18,1,,,0,0,0,0,2,0,0,0,0,0
2010-023428-26,10,2013-04-26,2013-04-26,1,0,0,1,3,0,0,2,0,1
2010-023430-23,3,2011-12-19,2011-12-19,2,1,0,0,3,0,0,1,1,1
2010-023433-35,1,,,0,0,0,0,3,0,0,1,0,0
2010-023436-16,2,,,0,0,0,0,2,0,1,0,0,0
2010-023437-30,11,2015-10-09,2015-12-09,8,1,0,0,2,0,0,2,1,1
2010-023439-41,1,,,0,0,0,0,4,0,0,3,0,1
2010-023442-75,4,2012-06-14,2012-06-14,4,1,0,0,3,0,0,1,0,1
2010-023444-32,3,2012-04-05,2012-07-16,3,1,0,0,3,0,0,1,0,1
2010-023446-70,1,2015-03-28,2015-03-28,1,0,0,0,4,0,0,1,0,0
2010-023452-87,6,2013-09-04,2013-09-04,4,1,0,0,3,0,0,2,0,1
2010-023453-11,6,2013-05-29,2013-05-29,4,1,0,0,3,0,0,1,1,1
2010-023455-28,1,,,0,0,0,0,2,0,0,1,1,0
2010-023457-11,1,,,0,0,0,0,2,0,0,0,0,0
2010-023461-22,1,,,0,0,0,0,2,0,0,4,0,0
2010-023467-18,6,,,0,0,0,0,3,0,0,0,0,0
2010-023469-22,1,,,0,0,0,0,2,0,0,0,0,0
2010-023471-26,4,2013-10-28,2013-10-30,4,1,0,0,3,0,0,1,0,1
2010-023473-18,1,,,0,0,0,0,4,0,0,0,0,0
2010-023476-23,1,,,0,0,0,0,4,0,0,0,0,0
2010-023478-38,1,,,0,1,0,0,2,0,0,0,0,1
2010-023479-24,1,,,0,0,0,0,2,0,0,0,0,0
2010-023481-41,1,,,0,0,0,0,4,0,0,0,0,0
2010-023482-21,3,2012-02-01,2012-02-01,3,1,0,0,3,0,0,1,0,1
2010-023483-41,3,2013-03-27,2013-03-27,1,1,1,2,3,0,0,2,0,1
2010-023484-17,3,,,0,0,0,2,3,0,0,3,0,0
2010-023485-53,1,,,0,0,0,0,4,0,0,1,0,0
2010-023488-16,1,,,0,1,0,0,3,0,0,4,0,1
2010-023491-25,1,,,0,0,0,0,4,0,0,0,0,0
2010-023494-19,1,2011-08-07,2011-08-07,1,0,0,0,2,0,0,1,0,1
2010-023495-11,1,,,0,0,0,0,4,0,0,0,0,0
2010-023498-20,4,2014-01-21,2014-01-21,4,1,1,0,1,0,0,1,1,1
2010-023499-25,7,2011-09-30,2011-09-30,1,0,0,0,2,0,0,1,1,2
2010-023502-12,1,,,0,0,0,0,2,0,0,4,0,0
2010-023503-10,1,,,0,0,0,0,4,0,0,1,0,0
2010-023505-36,4,2015-11-02,2015-11-02,2,1,1,1,3,0,0,2,0,1
2010-023507-95,3,,,0,0,0,0,3,0,0,0,0,0
2010-023508-28,1,,,0,0,0,1,4,0,0,0,0,0
2010-023509-37,1,2013-08-09,2013-08-09,1,0,0,0,4,0,0,1,0,0
2010-023510-32,1,2011-07-22,2011-07-22,1,1,0,0,4,0,1,1,0,1
2010-023512-13,4,2013-04-24,2013-04-24,3,1,0,0,3,0,0,1,0,1
2010-023513-64,3,2011-02-26,2011-03-17,2,1,0,0,3,0,1,1,1,1
2010-023523-23,1,2012-09-12,2012-09-12,1,1,0,0,2,0,1,1,0,1
2010-023525-38,1,,,0,0,0,0,3,0,0,0,0,0
2010-023526-21,22,2016-02-24,2017-02-24,18,1,1,0,3,0,0,2,0,1
2010-023528-25,1,,,0,0,0,0,4,0,0,0,0,0
2010-023529-39,1,2012-09-26,2012-09-26,1,0,0,1,2,0,0,1,1,0
2010-023531-42,1,,,0,0,0,0,4,0,0,1,0,0
2010-023532-16,1,,,0,1,0,0,4,0,0,0,0,1
2010-023533-34,1,,,0,0,0,1,1,1,0,4,0,1
2010-023534-23,8,2012-09-26,2012-09-26,6,1,0,0,3,0,0,2,0,1
2010-023536-16,1,,,0,0,0,0,2,0,0,0,0,0
2010-023538-22,1,2012-07-20,2012-07-20,1,0,0,0,2,0,0,1,0,1
2010-023543-15,1,2012-06-07,2012-06-07,1,0,0,0,2,0,0,1,0,1
2010-023550-36,4,2012-08-29,2012-08-29,2,0,0,0,3,0,0,2,1,1
2010-023552-90,1,,,0,0,0,0,2,0,0,0,0,0
2010-023560-40,1,,,0,0,0,0,2,0,0,0,0,0
2010-023561-22,2,2013-03-05,2013-03-05,1,0,0,1,1,0,0,2,0,1
2010-023562-51,1,2016-08-08,2016-08-08,1,0,0,0,3,0,0,1,1,1
2010-023566-43,1,2013-02-27,2013-02-27,1,0,0,0,3,0,0,1,0,1
2010-023571-26,1,,,0,0,0,0,2,0,0,0,0,0
2010-023575-25,1,,,0,0,0,0,2,0,0,1,1,0
2010-023576-10,1,2013-04-26,2013-04-26,1,1,0,0,3,0,0,1,0,1
2010-023577-20,1,,,0,0,0,0,1,0,0,0,0,0
2010-023580-18,1,,,0,1,0,0,2,0,0,1,0,1
2010-023584-17,1,,,0,0,0,1,1,0,0,0,0,0
2010-023586-22,1,,,0,0,0,3,4,0,0,0,0,1
2010-023587-40,8,2012-08-30,2012-08-30,4,1,0,0,4,0,0,2,0,1
2010-023588-16,4,2014-10-14,2014-10-14,3,1,0,0,3,0,0,2,0,1
2010-023589-39,4,2014-10-14,2014-10-17,3,1,0,0,3,0,0,2,0,1
2010-023594-18,1,,,0,0,0,0,0,0,0,0,0,0
2010-023597-39,1,,,0,0,0,0,3,0,0,1,0,0
2010-023600-27,4,2013-07-10,2013-07-10,3,1,0,0,2,0,0,2,0,1
2010-023601-35,8,2013-10-09,2013-10-10,6,1,0,0,2,0,0,2,0,1
2010-023602-12,1,,,0,0,0,1,2,0,0,0,0,0
2010-023603-10,1,,,0,0,0,1,2,0,0,0,0,0
2010-023606-13,1,,,0,0,0,0,4,0,0,0,0,1
2010-023611-34,1,,,0,0,0,0,2,0,0,1,0,1
2010-023612-14,1,,,0,0,0,0,2,0,0,0,0,0
2010-023613-61,2,,,0,0,0,0,2,0,0,2,0,1
2010-023614-31,2,,,0,0,0,1,2,0,0,0,0,1
2010-023621-37,7,2012-02-29,2012-03-13,7,1,0,0,3,0,0,1,0,1
2010-023623-26,6,2013-07-29,2013-07-29,5,1,0,0,3,0,0,1,0,1
2010-023625-38,1,,,0,0,0,0,4,0,0,0,0,0
2010-023627-14,1,,,0,1,0,0,4,0,0,1,0,1
2010-023630-24,1,2017-05-03,2017-05-03,1,0,0,0,2,0,0,1,0,0
2010-023636-17,1,,,0,1,0,0,2,0,0,0,0,0
2010-023637-29,1,2014-04-29,2014-04-29,1,1,1,0,3,0,0,1,0,1
2010-023643-15,1,,,0,0,0,0,4,0,0,0,0,0
2010-023645-29,1,2014-02-12,2014-02-12,1,0,0,0,2,0,0,1,0,0
2010-023648-34,9,2014-03-19,2014-10-22,6,1,0,0,3,0,0,1,0,1
2010-023649-31,3,2014-10-10,2014-10-10,3,1,0,0,3,0,0,1,0,1
